"q_demos_state","year","month","order_totals","log_total","count","count_female","count_male","count_less5","count_5to10","count_over10","count_hh1","count_hh2","count_hh3","count_hh4","count_howmany1","count_howmany2","count_howmany3","count_howmany4","count_1824","count_2534","count_3544","count_4554","count_5564","count_65up","count_und25k","count_2549k","count_5074k","count_7599k","count_100149k","count_150kup","count_lessHS","count_HS","count_B","count_G"
"Illinois",2020,3,13413.3,4.1275356380662265,258,118,140,98,86,74,22,87,65,84,102,58,87,11,31,50,110,38,29,0,18,34,83,27,55,41,0,34,162,56
"Illinois",2020,4,17308.13,4.238250148490554,293,147,146,99,96,98,32,84,69,108,120,64,94,15,38,70,113,42,30,0,29,48,81,20,79,36,0,40,194,53
"Illinois",2020,5,19070.03,4.280351376256505,327,137,189,105,113,109,40,90,85,112,140,77,86,24,39,88,140,41,19,0,41,37,92,29,83,45,0,53,217,55
"Illinois",2020,6,19179.77,4.282843394892531,307,140,167,108,114,85,38,105,69,95,138,69,86,14,48,78,123,35,23,0,33,38,82,29,68,55,0,36,193,64
"Illinois",2020,7,17126.16,4.233659997071756,337,152,185,110,134,93,29,105,71,132,151,68,96,22,39,89,130,53,26,0,28,42,95,32,85,54,0,57,213,60
"Illinois",2020,8,18478.03,4.26665566787247,369,173,196,141,129,99,57,94,74,144,174,74,100,21,54,90,157,50,18,0,49,51,90,30,97,51,0,51,231,78
"Illinois",2020,9,15528.039999999999,4.191116641117871,293,142,151,87,109,97,27,84,64,118,121,57,96,19,39,86,113,38,17,0,20,41,83,31,70,47,0,38,205,42
"Illinois",2020,10,15988.82,4.203816413314801,320,152,168,111,112,97,27,109,52,132,143,71,85,21,41,75,134,42,28,0,21,37,102,24,79,57,0,38,205,69
"Illinois",2020,11,22719.22,4.3563934170253,336,158,178,122,128,86,39,101,76,120,153,79,91,13,45,88,138,36,29,0,35,35,99,29,72,61,1,59,196,74
"Illinois",2020,12,25913.7,4.413529426681712,410,187,223,162,141,107,46,127,103,134,175,92,117,26,54,103,164,57,32,0,41,48,127,39,97,58,3,59,252,84
"Illinois",2021,1,20200.43,4.3053606142307626,374,177,197,131,139,104,60,105,74,135,162,84,111,17,54,100,143,52,25,0,44,46,85,41,106,51,0,53,239,76
"Illinois",2021,2,15002.75,4.176170872413029,304,142,162,110,106,88,37,93,67,107,131,66,89,18,45,84,116,37,22,0,40,37,72,31,76,48,0,57,184,55
"Illinois",2021,3,22291.01,4.34812974669869,377,179,198,151,126,100,52,105,86,134,168,79,103,27,49,101,145,50,32,0,59,47,93,35,85,58,0,72,217,79
"Illinois",2021,4,23305.71,4.367462338093974,357,168,188,125,129,103,50,102,77,128,155,76,108,18,43,117,123,42,32,0,49,40,90,45,78,52,3,60,216,74
"Illinois",2021,5,19354.81,4.286788912345412,322,148,172,115,111,96,40,102,63,117,145,73,89,15,49,104,107,41,21,0,44,42,87,31,66,52,1,52,205,60
"Illinois",2021,6,20193.2,4.305205146691069,326,148,178,119,111,96,39,93,75,119,146,72,92,16,40,83,134,42,27,0,30,39,79,51,74,52,0,42,226,54
"Illinois",2021,7,19091.43,4.2808384594491775,320,144,176,117,104,99,25,95,85,115,141,70,90,19,37,78,141,35,29,0,35,26,92,42,71,53,0,55,195,66
"Illinois",2021,8,16646.63,4.221326326698838,335,141,194,118,130,87,42,95,71,127,148,77,92,18,44,97,121,50,23,0,39,31,77,53,89,46,0,49,203,75
"Illinois",2021,9,20938.41,4.320943699575685,353,157,196,126,130,97,29,111,78,135,166,65,94,28,57,78,134,59,25,0,37,39,91,58,84,42,0,52,214,79
"Illinois",2021,10,19365.08,4.28701929546033,330,140,190,114,120,96,39,96,72,123,156,66,89,19,47,79,132,51,21,0,35,33,85,34,88,54,0,47,214,60
"Illinois",2021,11,27730.93,4.442964434565077,356,155,200,112,138,106,58,118,73,107,171,78,83,24,44,113,121,48,30,0,47,40,83,53,77,55,1,60,218,75
"Illinois",2021,12,26142,4.417338810319397,410,177,233,159,138,113,40,141,90,139,174,109,98,29,54,110,164,52,30,0,43,46,107,56,94,64,1,70,259,70
"Illinois",2022,1,21571.9,4.333888398379112,389,172,217,144,139,106,53,109,104,123,158,99,109,23,54,109,152,48,26,0,54,53,78,51,92,60,0,60,237,84
"Illinois",2022,2,13721.03,4.137386713887225,255,108,146,80,92,83,20,72,76,87,88,62,87,18,45,60,85,40,25,0,25,31,50,48,61,39,0,42,149,58
"Illinois",2022,3,22700.84,4.356041927704807,358,152,204,115,138,105,44,118,92,104,157,72,110,19,45,98,125,64,26,0,47,40,78,55,91,47,0,59,221,72
"Illinois",2022,4,21569.95,4.33384913839187,331,154,175,115,118,98,54,92,87,98,140,80,91,20,53,84,109,64,21,0,53,46,65,47,76,44,1,56,195,69
"Illinois",2022,5,23459.2,4.370313197825992,379,164,214,133,143,103,59,109,100,111,181,87,91,20,59,97,137,69,17,0,60,43,65,64,92,54,0,65,221,87
"Illinois",2022,6,18743.55,4.272851849059732,325,142,181,132,96,97,50,112,83,80,134,88,84,19,50,85,121,49,20,0,38,36,74,51,79,46,1,54,184,80
"Illinois",2022,7,23549.25,4.371977080210216,357,157,199,149,118,90,47,111,92,107,155,86,90,26,58,90,142,46,21,0,42,45,80,60,76,53,1,69,203,77
"Illinois",2022,8,23258.11,4.366574420198084,382,161,220,151,120,111,57,118,94,113,185,86,81,30,64,108,125,63,22,0,55,39,81,62,90,52,0,81,216,82
"Illinois",2022,9,19186.97,4.283006396508326,346,163,183,137,112,97,47,95,88,116,148,82,84,32,66,80,132,51,17,0,44,44,90,45,70,51,1,75,193,70
"Illinois",2022,10,22056.73,4.343541126951787,355,153,201,120,128,107,46,103,105,101,142,93,93,27,60,94,123,61,17,0,54,38,79,52,85,46,0,76,210,58
"Illinois",2022,11,25375.85,4.40442059847307,352,143,209,134,118,100,43,107,99,103,145,100,82,25,52,92,131,58,19,0,49,30,87,64,71,49,2,72,211,62
"Illinois",2022,12,19832.63,4.297380309704597,257,104,153,102,89,66,27,110,58,62,113,58,57,29,58,70,82,23,24,0,26,27,86,45,20,51,0,45,140,61
"Indiana",2018,1,3309.31,3.519737451651661,76,35,39,41,28,7,23,10,15,28,42,24,10,0,7,12,25,21,7,4,3,18,15,14,19,3,0,28,44,4
"Indiana",2018,2,2543.72,3.4054693046385687,54,28,25,24,25,5,14,6,12,22,29,17,8,0,4,10,18,19,3,0,2,10,10,8,17,5,0,24,27,3
"Indiana",2018,3,1879,3.2739267801005254,55,27,27,28,23,4,19,5,10,21,36,15,4,0,3,4,19,12,8,9,6,9,6,14,10,9,0,11,28,16
"Indiana",2018,4,2950.21,3.4698529307561925,70,26,42,30,27,13,15,14,13,28,44,12,14,0,2,26,22,10,6,4,4,13,10,21,14,6,0,27,34,9
"Indiana",2018,5,3522.27,3.5468226437992674,72,36,34,38,27,7,14,21,16,21,37,24,11,0,5,21,19,8,5,14,4,14,7,24,13,7,0,29,32,11
"Indiana",2018,6,3673.69,3.5651025060880306,79,35,42,37,25,17,16,16,14,33,39,23,17,0,4,21,20,12,11,11,4,16,12,27,10,7,0,32,35,12
"Indiana",2018,7,4358.12,3.6392991842903033,79,33,46,35,35,9,25,12,18,24,46,24,9,0,4,13,28,14,11,9,6,15,13,17,14,11,0,26,38,15
"Indiana",2018,8,4229.11,3.626248981380459,80,44,35,37,32,11,21,18,20,21,47,25,8,0,4,19,21,12,10,14,4,20,13,22,13,8,0,23,43,14
"Indiana",2018,9,3320.24,3.521169477351164,81,42,34,35,34,12,29,14,16,22,47,23,11,0,5,18,29,16,8,5,6,16,16,17,20,3,0,25,46,10
"Indiana",2018,10,4366.06,3.640089699648399,79,34,44,35,36,8,31,11,11,26,47,22,10,0,3,12,29,16,9,10,5,17,11,19,16,10,0,25,44,10
"Indiana",2018,11,6522.97,3.8144453811494357,110,58,44,34,57,19,37,28,10,35,79,22,9,0,1,28,35,13,22,11,3,16,26,24,32,9,0,25,55,30
"Indiana",2018,12,8213.06,3.9145049955502818,126,59,64,61,49,16,36,19,29,42,76,33,17,0,11,27,37,28,13,10,13,20,20,19,35,13,0,49,49,28
"Indiana",2019,1,2895.9,3.461783560909769,75,42,31,28,39,8,31,16,14,14,40,28,7,0,6,14,27,14,3,11,7,7,17,20,18,5,0,19,45,11
"Indiana",2019,2,5649.27,3.7519923318097796,77,47,29,32,35,10,21,10,22,24,38,29,10,0,5,18,22,11,9,12,5,12,14,20,19,5,0,21,46,10
"Indiana",2019,3,3034.9500000000003,3.482151540583281,63,41,21,22,32,9,21,14,11,17,38,18,7,0,3,15,16,11,11,7,2,13,9,13,19,6,0,14,39,10
"Indiana",2019,4,5077.37,3.7056388126272304,108,75,32,30,64,14,30,39,8,31,75,21,12,0,6,18,28,11,36,9,3,32,16,20,26,9,0,26,68,14
"Indiana",2019,5,5530.01,3.7427259166466316,126,84,38,45,70,11,32,40,26,28,79,35,12,0,5,31,29,21,32,8,2,48,17,20,26,9,0,47,64,15
"Indiana",2019,6,5839.39,3.766367481792087,97,66,31,31,55,11,23,28,20,26,59,27,11,0,4,25,19,13,30,6,2,27,13,17,30,6,0,28,63,6
"Indiana",2019,7,5733.03,3.7583842143719837,134,86,46,50,67,17,36,29,24,45,82,38,14,0,9,21,41,27,27,9,2,40,23,22,33,11,0,46,75,13
"Indiana",2019,8,6521.37,3.814338841274742,126,76,48,52,62,12,40,29,17,40,71,46,9,0,6,18,41,28,25,8,7,35,18,23,31,10,0,38,68,20
"Indiana",2019,9,4461.89,3.6495188593180843,105,61,44,37,57,11,36,27,18,24,57,36,12,0,6,20,17,30,25,7,3,32,9,22,25,11,0,39,51,15
"Indiana",2019,10,5353.38,3.7286280720861664,127,83,44,42,71,14,43,27,23,34,59,49,19,0,10,27,26,33,24,7,4,38,16,23,30,13,0,55,59,13
"Indiana",2019,11,8540.65,3.9314909246317264,149,83,60,48,81,20,36,50,26,37,84,46,19,0,10,44,35,33,22,5,2,44,24,32,27,13,0,65,67,17
"Indiana",2019,12,8637.37,3.9363815239182873,163,98,64,48,91,24,36,43,25,59,99,43,21,0,6,44,45,33,28,7,3,50,18,32,43,13,0,67,68,28
"Indiana",2020,1,4830.55,3.6839965817590232,117,71,44,31,71,15,39,29,30,19,76,28,13,0,9,29,26,23,23,7,1,34,23,26,22,6,0,41,64,12
"Indiana",2020,2,5914,3.771881320190099,116,64,51,40,69,7,34,36,21,25,78,29,9,0,9,38,20,26,19,4,5,51,10,17,27,5,0,52,55,9
"Indiana",2020,3,5344.7699999999995,3.727929021073323,133,93,40,38,79,16,38,32,30,33,62,52,19,0,14,37,32,21,19,10,1,40,23,27,24,12,0,55,65,13
"Indiana",2020,4,5627.15,3.750288492069582,133,68,62,41,71,21,48,27,25,33,76,43,14,0,18,30,27,31,18,9,0,32,31,28,24,15,0,48,70,15
"Indiana",2020,5,7937.25,3.899670059518258,163,97,58,62,76,25,47,29,44,43,99,49,15,0,14,46,45,22,25,11,3,31,55,29,30,10,0,60,80,23
"Indiana",2020,6,9045.66,3.9564402598526516,176,114,57,74,77,25,49,44,49,34,105,59,12,0,16,48,41,35,23,13,3,49,47,28,31,13,0,71,81,24
"Indiana",2020,7,7937.25,3.899670059518258,174,111,59,60,84,30,53,35,33,53,96,64,14,0,14,42,45,32,29,12,2,46,43,29,33,18,0,71,69,34
"Indiana",2020,8,7657.25,3.884072826517741,187,117,65,70,89,28,64,40,28,55,99,72,16,0,21,40,50,41,23,12,5,51,41,38,33,15,0,76,84,27
"Indiana",2020,9,7576.69,3.8794795184697572,166,102,59,63,82,21,61,39,25,41,99,55,12,0,22,41,38,32,21,12,2,45,35,27,42,11,0,65,74,27
"Indiana",2020,10,8461.74,3.927459676833134,162,96,60,71,68,23,62,32,24,44,85,59,18,0,22,32,47,30,17,14,6,41,28,38,31,10,0,60,74,28
"Indiana",2020,11,9147.68,3.9613109639074975,183,105,68,63,80,40,49,40,31,63,108,57,18,0,20,42,59,31,21,10,1,39,54,33,36,16,0,58,83,42
"Indiana",2020,12,10550.96,4.023291976575397,215,127,85,66,115,34,68,40,41,66,120,78,17,0,22,40,69,50,27,7,7,47,51,34,45,27,0,70,114,31
"Indiana",2021,1,7773.32,3.8906065464361745,176,110,62,61,96,19,62,39,31,44,95,68,13,0,20,45,54,34,20,3,11,41,38,32,40,9,0,66,92,18
"Indiana",2021,2,6783.4400000000005,3.8314499879885813,160,105,50,64,75,21,49,35,32,44,92,58,10,0,18,40,48,30,16,8,1,48,35,34,31,8,0,72,72,16
"Indiana",2021,3,10145.83,4.006287581155005,205,124,69,78,87,40,61,42,42,60,121,66,18,0,20,61,54,33,28,9,5,56,56,35,39,12,0,86,94,25
"Indiana",2021,4,8640.97,3.9365624973402107,180,103,70,67,83,30,46,47,33,54,111,57,12,0,17,49,56,23,32,3,9,55,41,32,29,13,0,65,97,18
"Indiana",2021,5,8148.49,3.911077136908592,201,143,53,72,100,29,48,51,48,54,103,78,20,0,25,62,55,31,22,6,5,61,42,31,43,10,0,82,102,17
"Indiana",2021,6,11272.99,4.052039121749388,175,114,54,70,82,23,54,45,34,42,102,62,11,0,27,48,36,33,24,7,8,49,44,18,32,20,0,65,93,17
"Indiana",2021,7,7463.72,3.872955338571261,163,101,58,52,80,31,47,35,37,44,83,61,19,0,29,48,28,32,23,3,0,48,43,21,31,15,0,77,74,12
"Indiana",2021,8,9786.73,3.99063760700409,209,145,60,71,105,33,57,49,49,54,107,78,24,0,42,56,50,30,20,11,3,40,55,33,40,26,0,82,110,17
"Indiana",2021,9,8373.8,3.922922583981335,191,109,75,64,95,32,57,44,43,47,102,75,14,0,22,68,47,30,11,13,8,41,54,36,34,14,0,77,93,21
"Indiana",2021,10,7030.65,3.8469954784143594,185,114,63,61,92,32,51,39,41,54,107,58,20,0,32,52,46,28,17,10,7,38,34,36,48,15,0,72,95,18
"Indiana",2021,11,11907.45,4.075818766562407,232,153,68,71,121,40,60,58,45,69,147,71,14,0,34,56,72,29,29,12,10,46,57,36,58,18,0,68,127,37
"Indiana",2021,12,11207.5,4.049508747537829,254,171,70,91,131,32,59,71,64,60,142,100,12,0,35,76,60,49,26,8,7,54,54,45,63,27,0,94,139,21
"Indiana",2022,1,9020.08,3.9552103893606203,220,128,89,72,116,32,73,41,47,59,130,74,16,0,36,52,63,44,17,8,4,62,39,37,45,24,0,93,100,27
"Indiana",2022,2,11676.24,4.067303013140612,203,127,73,79,92,32,69,40,46,48,107,80,16,0,28,56,57,44,12,6,11,46,51,33,39,16,0,93,93,17
"Indiana",2022,3,10320.47,4.013699475756172,216,134,76,87,98,31,58,36,56,66,113,85,18,0,28,51,57,58,14,8,9,42,45,42,52,17,0,103,94,19
"Indiana",2022,4,8343.91,3.9213696110088185,187,110,75,67,79,41,53,32,45,57,107,67,13,0,21,43,52,53,13,5,5,35,43,37,50,15,0,76,97,14
"Indiana",2022,5,9363.11,3.9714201256078283,194,120,68,74,81,39,59,31,50,54,105,68,21,0,36,43,49,42,13,11,11,30,47,42,33,21,0,81,91,22
"Indiana",2022,6,9736,3.9883805652220086,180,112,65,62,82,36,43,40,40,57,112,55,13,0,38,40,55,31,11,5,11,30,39,27,50,20,0,61,105,14
"Indiana",2022,7,15143.41,4.180223680806784,233,138,87,76,109,48,55,51,54,73,139,76,18,0,47,56,53,45,26,6,6,42,63,33,52,32,0,98,107,28
"Indiana",2022,8,14984.31,4.175636749277534,220,146,69,63,115,42,63,47,45,65,111,84,25,0,36,56,65,38,19,6,7,39,48,42,49,31,0,88,109,23
"Indiana",2022,9,12405.75,4.093623025038326,227,149,77,73,115,39,58,42,56,71,116,79,32,0,35,69,50,43,22,8,6,41,49,47,50,25,0,114,101,12
"Indiana",2022,10,10390.83,4.016650239570939,205,117,85,70,90,45,64,29,45,67,111,66,28,0,40,45,53,43,15,9,6,40,48,36,48,20,0,83,96,26
"Indiana",2022,11,12290.28,4.08956177719644,259,167,86,92,117,50,80,56,51,72,139,92,28,0,52,73,63,46,15,10,4,54,62,42,64,22,0,96,135,28
"Indiana",2022,12,8003.25,3.903266383297143,153,110,36,49,87,17,42,51,19,41,85,64,4,0,25,46,48,27,7,0,3,37,26,14,51,17,0,42,90,21
"Iowa",2018,1,662.6,2.8212514315459414,19,4,15,5,2,12,1,1,0,17,2,17,0,0,0,1,3,14,1,0,1,0,0,4,7,7,0,13,6,0
"Iowa",2018,2,598.0600000000001,2.7767447564997165,20,9,11,11,0,9,4,1,1,14,6,14,0,0,0,3,5,10,1,1,2,1,3,5,4,5,0,10,6,3
"Iowa",2018,3,1040.23,3.017129374574923,33,10,23,13,6,14,3,0,4,26,4,29,0,0,0,2,9,22,0,0,1,4,2,6,11,9,0,18,13,2
"Iowa",2018,4,696.9,2.843170464519898,17,5,12,6,4,7,3,0,1,13,3,14,0,0,0,1,3,13,0,0,0,3,1,2,8,3,0,10,6,1
"Iowa",2018,5,1395.99,3.144882307284009,28,14,14,15,4,9,4,2,1,21,7,21,0,0,0,3,8,15,1,1,1,2,3,9,7,6,0,11,13,3
"Iowa",2018,6,1128.74,3.0525939157343576,32,13,19,13,7,12,5,2,0,25,5,27,0,0,0,5,8,19,0,0,0,2,3,10,8,9,0,14,15,3
"Iowa",2018,7,1666.72,3.2218626468174234,41,23,18,25,8,8,14,6,2,19,14,27,0,0,2,10,11,18,0,0,0,10,4,17,6,4,0,20,17,4
"Iowa",2018,8,1281.32,3.107657605059972,31,14,17,15,6,10,8,2,1,20,9,22,0,0,0,4,7,20,0,0,0,7,3,7,10,4,0,17,11,3
"Iowa",2018,9,1437.52,3.1576138956776436,25,13,12,14,4,7,7,4,1,13,9,16,0,0,0,4,5,14,2,0,2,5,1,9,6,2,0,14,10,1
"Iowa",2018,10,2137.1,3.3298248443129186,46,29,17,31,3,12,10,2,2,32,12,34,0,0,0,2,19,23,2,0,0,10,2,19,9,6,0,24,20,2
"Iowa",2018,11,2325.35,3.3664883299695094,51,29,22,33,6,12,14,8,5,24,19,32,0,0,0,9,16,25,1,0,1,15,5,17,9,4,0,28,19,4
"Iowa",2018,12,3298.63,3.5183336044298454,74,37,37,46,12,16,14,11,7,42,23,51,0,0,2,9,25,33,3,2,1,18,3,30,14,8,0,38,31,3
"Iowa",2019,1,1446.25,3.160243371959806,37,18,19,21,2,14,7,3,3,24,12,25,0,0,1,0,10,23,2,1,1,9,0,12,5,10,0,26,10,0
"Iowa",2019,2,1186.18,3.0741505971860503,32,11,21,16,5,11,7,3,4,18,10,22,0,0,2,4,8,17,0,1,1,8,3,7,7,6,0,20,8,3
"Iowa",2019,3,1162.7,3.065467672465651,35,14,21,16,9,10,6,2,5,22,10,25,0,0,1,2,7,25,0,0,4,7,0,8,9,7,0,18,17,0
"Iowa",2019,4,1563.04,3.193970092259105,36,9,27,13,10,13,4,5,3,24,7,29,0,0,1,6,9,19,1,0,2,4,3,10,12,5,0,19,14,3
"Iowa",2019,5,1420.25,3.1523647979492964,38,15,23,15,9,14,3,4,1,30,7,31,0,0,0,6,11,21,0,0,1,1,4,14,10,8,0,16,18,4
"Iowa",2019,6,1789.35,3.252695297639292,38,12,26,14,13,11,6,4,2,26,9,29,0,0,1,6,8,23,0,0,0,5,3,12,10,8,0,19,16,3
"Iowa",2019,7,2194.21,3.3412781900011166,49,11,38,15,15,19,3,7,7,32,15,34,0,0,0,8,6,33,2,0,5,4,4,11,19,6,0,27,18,4
"Iowa",2019,8,1238.26,3.092811843965039,34,10,24,14,11,9,4,4,4,22,15,19,0,0,0,2,5,24,1,2,4,6,1,10,12,1,0,19,12,1
"Iowa",2019,9,1343.09,3.128105115568012,35,10,25,11,13,11,8,5,2,20,16,19,0,0,1,8,2,24,0,0,1,5,5,10,8,6,0,22,8,5
"Iowa",2019,10,1176.05,3.0704257862490363,37,10,27,11,7,19,5,4,4,24,9,28,0,0,1,7,6,23,0,0,2,3,5,6,9,12,0,22,10,5
"Iowa",2019,11,2677.6,3.4277456993497206,40,10,30,20,9,11,7,5,9,19,14,26,0,0,2,8,10,19,1,0,3,12,3,8,7,7,0,23,15,2
"Iowa",2019,12,2129.1,3.3281960599485494,50,11,39,13,18,19,7,6,4,33,21,29,0,0,0,9,3,38,0,0,2,7,7,9,10,15,0,31,12,7
"Iowa",2020,1,1005.4499999999999,3.0023604784494076,32,8,24,11,9,12,7,2,4,19,11,21,0,0,2,4,2,24,0,0,2,7,1,5,12,5,0,21,10,1
"Iowa",2020,2,789.71,2.8974676374651613,27,7,20,11,5,11,5,2,6,14,9,18,0,0,1,5,4,17,0,0,3,5,4,2,3,10,0,17,6,4
"Iowa",2020,3,1367.02,3.135774868500594,42,15,27,20,14,8,9,3,8,22,18,24,0,0,1,6,8,27,0,0,4,10,5,8,9,6,0,22,15,5
"Iowa",2020,4,2822.88,3.450692416777625,53,16,37,20,14,19,9,9,5,30,20,33,0,0,2,11,6,33,1,0,2,8,6,12,12,13,0,33,14,6
"Iowa",2020,5,1875.96,3.2732235739340485,45,14,31,18,14,13,8,8,5,24,15,30,0,0,3,11,7,24,0,0,4,7,4,12,10,8,0,22,19,4
"Iowa",2020,6,2845.76,3.45419827063557,51,16,35,18,21,12,12,11,3,25,25,26,0,0,2,14,2,32,1,0,1,9,6,17,9,9,0,29,16,6
"Iowa",2020,7,2164.9,3.3354378404347833,39,13,26,16,13,10,14,6,2,17,20,19,0,0,4,11,0,23,1,0,4,8,5,7,9,6,0,20,14,5
"Iowa",2020,8,1381.03,3.140203112824065,44,12,32,15,22,7,9,13,3,19,20,24,0,0,2,17,3,22,0,0,1,6,9,12,13,3,0,18,17,9
"Iowa",2020,9,1439.83,3.15831121819227,34,15,19,18,10,6,11,5,4,14,19,15,0,0,1,10,3,19,0,1,2,9,6,8,4,5,0,16,10,6
"Iowa",2020,10,2030.97,3.3077035083724664,38,11,27,15,6,17,8,4,5,21,12,26,0,0,1,7,4,25,1,0,2,8,3,6,5,14,0,27,8,3
"Iowa",2020,11,5256.13,3.7206660981012774,72,28,44,39,17,16,10,16,16,30,34,38,0,0,2,25,15,30,0,0,5,21,13,16,7,10,0,30,25,10
"Iowa",2020,12,4560.25,3.6589886520162627,78,25,53,34,25,19,8,10,13,47,32,46,0,0,4,14,14,44,2,0,6,22,4,18,20,8,0,40,24,4
"Iowa",2021,1,2572.79,3.4104043390423704,62,24,38,27,25,10,12,11,6,33,29,33,0,0,6,16,9,30,0,1,6,15,9,14,12,6,0,27,21,7
"Iowa",2021,2,2405.43,3.381192723094301,48,14,34,16,15,17,9,8,3,28,19,29,0,0,1,11,2,33,1,0,1,9,3,13,13,9,0,29,15,3
"Iowa",2021,3,4364.45,3.639929522494077,67,29,38,33,22,12,5,12,12,38,30,37,0,0,2,13,10,37,5,0,7,9,10,15,21,5,0,24,32,7
"Iowa",2021,4,2126.41,3.327647005987016,53,23,30,21,24,8,5,15,7,26,25,28,0,0,9,10,5,27,2,0,10,4,8,16,9,6,0,23,26,2
"Iowa",2021,5,1772.56,3.2486009446888935,45,24,21,26,12,7,6,12,7,20,21,24,0,0,1,10,9,21,4,0,7,7,5,17,2,7,0,18,20,4
"Iowa",2021,6,3714.08,3.5698512540576033,54,27,27,27,19,8,7,11,5,31,24,30,0,0,5,10,12,26,1,0,5,12,6,18,6,7,0,22,24,2
"Iowa",2021,7,1326.4,3.1226745132061984,40,21,19,23,12,5,6,8,4,22,17,23,0,0,1,8,11,17,3,0,4,3,7,17,7,2,0,14,20,6
"Iowa",2021,8,3176.6,3.501962531563174,63,27,36,29,22,12,10,17,4,32,24,39,0,0,8,13,10,30,2,0,7,8,7,22,14,5,0,28,30,4
"Iowa",2021,9,1929.82,3.2855168029702906,41,25,16,28,7,6,10,5,4,22,17,24,0,0,4,8,11,18,0,0,3,9,5,14,8,2,0,15,22,3
"Iowa",2021,10,1743.43,3.2414045148183743,46,19,27,20,13,13,4,6,6,30,16,30,0,0,2,5,9,29,1,0,6,4,2,18,8,8,0,24,22,0
"Iowa",2021,11,3198.01,3.5048798174271107,58,24,34,32,12,14,3,7,9,39,16,42,0,0,3,10,18,27,0,0,1,17,4,17,10,9,0,24,26,1
"Iowa",2021,12,5694.34,3.7554433946190646,70,27,43,38,24,8,13,13,15,29,32,38,0,0,4,15,16,29,4,2,10,17,7,17,16,3,0,27,32,7
"Iowa",2022,1,1735.2,3.239349539006137,47,18,29,20,19,8,8,10,3,26,16,31,0,0,4,11,6,25,1,0,5,7,5,13,10,7,0,16,25,3
"Iowa",2022,2,1879.17,3.2739660705328233,36,11,25,16,13,7,6,7,4,19,11,25,0,0,1,13,4,17,0,1,0,8,5,8,10,5,0,9,21,4
"Iowa",2022,3,3392.02,3.530458404275723,54,29,25,28,15,11,9,4,6,35,22,32,0,0,3,9,16,25,1,0,5,12,7,12,10,8,0,18,20,6
"Iowa",2022,4,4373.84,3.6408628920102495,60,28,32,33,21,6,8,14,9,29,24,36,0,0,3,20,16,20,1,0,3,18,9,19,6,5,0,16,27,7
"Iowa",2022,5,2814.4700000000003,3.449396623788939,51,19,32,23,15,13,8,7,11,25,27,24,0,0,1,13,9,26,2,0,2,11,7,13,6,12,0,25,18,7
"Iowa",2022,6,2456.03,3.390233667336754,36,11,25,14,13,9,5,4,8,19,15,21,0,0,1,7,6,21,1,0,2,8,2,9,8,7,0,17,17,2
"Iowa",2022,7,3139.81,3.496903368312653,47,17,30,21,15,11,6,10,9,22,24,23,0,0,2,11,7,24,1,2,2,13,2,16,7,7,0,21,22,1
"Iowa",2022,8,3336.55,3.523297637372431,55,19,36,20,19,16,8,10,11,26,20,35,0,0,3,12,8,30,2,0,7,7,1,16,12,12,0,25,29,1
"Iowa",2022,9,1562.56,3.1938367026040293,45,14,31,11,18,16,4,5,11,25,20,25,0,0,5,6,8,25,1,0,5,3,4,12,8,13,0,21,22,2
"Iowa",2022,10,2083.93,3.318883126755936,52,17,35,14,20,18,2,13,15,22,25,27,0,0,1,10,11,26,3,1,5,6,6,16,8,11,0,26,19,5
"Iowa",2022,11,1992.67,3.2994353824709175,55,21,34,17,26,12,3,12,18,22,25,30,0,0,1,14,13,27,0,0,7,6,3,22,8,9,0,19,33,2
"Iowa",2022,12,2456.75,3.390360964724062,40,12,28,13,12,15,6,5,1,28,14,26,0,0,3,4,5,27,1,0,2,4,7,5,11,11,0,22,15,2
"Kansas",2018,1,1789.12,3.2526394705785786,53,33,20,19,34,0,14,11,5,23,39,9,5,0,0,33,17,0,1,2,16,9,8,7,13,0,0,16,26,11
"Kansas",2018,2,2125.72,3.3275060586523186,51,37,14,21,30,0,19,14,2,16,42,8,1,0,0,25,20,1,0,5,7,15,11,7,10,1,0,12,23,16
"Kansas",2018,3,2298.06,3.361361363485748,45,36,9,13,32,0,9,11,2,23,38,6,1,0,0,13,27,2,0,3,3,23,6,6,7,0,0,20,17,8
"Kansas",2018,4,2816.8,3.449756012062128,42,26,16,17,25,0,10,12,4,16,31,9,2,0,0,14,21,1,0,6,4,17,2,9,8,2,0,14,19,9
"Kansas",2018,5,1139.62,3.056760062376337,29,18,11,10,19,0,9,11,4,5,20,6,3,0,0,13,13,0,0,3,5,4,4,6,7,3,0,4,19,6
"Kansas",2018,6,1443.1399999999999,3.159308464342411,32,18,14,9,23,0,11,8,3,10,19,10,3,0,0,21,11,0,0,0,8,4,5,3,10,2,0,4,25,3
"Kansas",2018,7,2607.45,3.416215989224247,35,23,12,12,23,0,11,8,6,10,20,12,3,0,0,18,17,0,0,0,5,9,7,3,9,2,0,7,24,4
"Kansas",2018,8,1399.63,3.146013242681135,32,16,16,15,17,0,11,10,1,10,23,8,1,0,0,18,11,0,0,3,6,6,4,4,9,3,0,6,19,7
"Kansas",2018,9,1687.09,3.227138251208445,40,26,14,16,24,0,13,9,9,9,24,8,8,0,0,20,17,0,0,3,6,7,3,11,11,2,0,5,25,10
